reaction_id,mapping_success,mapping_confidence,support_status
RHEA:64856,True,0.0008684063600939,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:65040,True,0.0046461168304238,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:65100,True,0.2554656849120357,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:65132,True,0.0017976438669976,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:65140,True,0.4280178785798814,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:65156,True,0.1809547506005061,clipzyme_graph_prereq_failed:unmapped_atoms
RHEA:65168,True,0.3528957237614271,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:65176,True,0.7900573943102157,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:65180,True,0.4237734595682978,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
RHEA:65192,True,0.2361199980671994,clipzyme_graph_prereq_failed:reactant_product_map_sets_differ
