reaction_id,reaction_signature,reaction_smiles,source
RHEA:54640,,[H][C@@]12CCC(=C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C.[H][C@@]12CCC(=C)[C@H](C/C=C(C)C=C)[C@@]1(C)CCCC2(C)C>>O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:54648,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)(O)CCC2C(C)(C)CCCC21C>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],[H][C@]12CC[C@](C)(O)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H],current
RHEA:54652,CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(O)C(C)CCC2C(C)(C)CCCC21C>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],[H][C@@]12CC[C@@H](C)[C@](O)(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H],current
RHEA:54664,CC(=CCCC=C(C)CCC=C(C)CCC1OC1(C)C)CCC=C(C)CCC1OC1(C)C>>C=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC=C(C)CCC=C(C)CCC1OC1(C)C,C/C(=CCC/C=C(C)CC/C=C(C)CC[C@@H]1OC1(C)C)CC/C=C(C)CC[C@@H]1OC1(C)C>>[H][C@@]12CCC(=C)[C@H](CC/C=C(C)CC/C=C(C)CC[C@@H]3OC3(C)C)[C@@]1(C)CC[C@H](O)C2(C)C,current
RHEA:54668,C=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC=C(C)CCC=C(C)CCC1OC1(C)C>>C=C1CCC2C(C)(C)C(O)CCC2(C)C1CCC1C(=C)CCC2C(C)(C)C(O)CCC12C,[H][C@@]12CCC(=C)[C@H](CC/C=C(C)CC/C=C(C)CC[C@@H]3OC3(C)C)[C@@]1(C)CC[C@H](O)C2(C)C>>[H][C@@]12CCC(=C)[C@H](CC[C@H]3C(=C)CC[C@@]4([H])C(C)(C)[C@@H](O)CC[C@]34C)[C@@]1(C)CC[C@H](O)C2(C)C,current
RHEA:54676,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(C)C(C)CCC2(C)C(C)=CCCC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CCC=C(C)[C@@]1(C)CC[C@H](C)[C@@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],current
RHEA:54684,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(C)C(C)CCC2(C)C(C)=CCCC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12CCC=C(C)[C@]1(C)CC[C@@H](C)[C@]2(C)CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],current
RHEA:54692,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1C(C)=CCC2C(C)(C)CCCC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]12CC=C(C)[C@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CCCC2(C)C,current
RHEA:55216,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCC(C)C3(CC=C(C)CC3)C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@]12[C@@H](C(=C)C)CC[C@]1(C)CC[C@@H](C)[C@]21CC=C(C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:55424,C=C[C@@](C)(O)CCC=C(C)CCC=C(C)C>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,C=C[C@@](C)(O)CC/C=C(C)CCC=C(C)C.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>C=C/C=C(C)CCC=C(C)C.C=CC(C)=O.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:55520,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],C=C(C)CCOP(=O)([O-])OP(=O)([O-])[O-].CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=CCC/C(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:56556,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCC2C(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCC2C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:56632,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC12CCC(CC1)C(C)(C)O2,CC(C)=CCC/C(C)=CCOP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC1(C)O[C@]2(C)CC[C@H]1CC2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:56820,CC(C)C1CCC2(C)CC3C(C)CCC3C(C)(O)CC=C12>>CC(C)C1CCC2(C)CC3C(C)CC(O)C3C(C)(O)CC=C12,[H][C@]12C[C@@]3(C)CC[C@H](C(C)C)/C3=C/C[C@](C)(O)[C@]1([H])CC[C@@]2([H])C.[H]*[H].O=O>>[H][C@]12C[C@@]3(C)CC[C@H](C(C)C)/C3=C/C[C@](C)(O)[C@]1([H])[C@H](O)C[C@@]2([H])C.*.[H]O[H],current
RHEA:56824,CC(C)C1CCC2(C)CC3C(C)CC(O)C3C(C)(O)CC=C12>>CC(C)C1CCC2(C)CC3C(CO)CC(O)C3C(C)(O)CC=C12,[H][C@]12C[C@@]3(C)CC[C@H](C(C)C)/C3=C/C[C@](C)(O)[C@]1([H])[C@H](O)C[C@@]2([H])C.[H]*[H].O=O>>[H][C@@]1(CO)C[C@@H](O)[C@]2([H])[C@]1([H])C[C@@]1(C)CC[C@H](C(C)C)/C1=C/C[C@]2(C)O.*.[H]O[H],current
RHEA:56944,O=C(CO)C(O)C(O)COP(=O)([O-])[O-]>>CC(=O)C(O)C(O)COP(=O)([O-])[O-],O=C(CO)[C@H](O)[C@H](O)COP(=O)([O-])[O-].[H]*[H]>>CC(=O)[C@@H](O)[C@H](O)COP(=O)([O-])[O-].*.[H]O[H],current
RHEA:56984,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=CC(C)(O)CC/C=C(C)CCC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:57516,O=C(O)CC(=O)O>>C=C1CCC[C@H]2[C@]3(C)CC[C@](C)(C4CO4)C[C@H]3CC[C@]12C,O=C(O)CC(=O)O.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@]12CC[C@]3(C)C(=C)CCC[C@@]3([H])[C@]1(C)CC[C@](C)(C1CO1)C2.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:57520,C=C1CCC[C@H]2[C@]3(C)CC[C@](C)(C4CO4)C[C@H]3CC[C@]12C>>C=C1[C@@H](O)CC[C@H]2[C@]3(C)CC[C@](C)(C4CO4)C[C@H]3CC[C@]12C,[H][C@]12CC[C@]3(C)C(=C)CCC[C@@]3([H])[C@]1(C)CC[C@](C)(C1CO1)C2.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@]12CC[C@]3(C)C(=C)[C@@H](O)CC[C@@]3([H])[C@]1(C)CC[C@](C)(C1CO1)C2.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:57544,CC1=CC[C@@H](C2=CCCC(C)(C)C2)CC1>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C)CC1.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>[H][C@@]1(C2=CCCC(C)(C)C2)CC=C(C(=O)[O-])CC1.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
RHEA:58160,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>O=C(O)CC(=O)O,[H][C@]12CCC(=C)[C@@H](CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@]1(C)CCCC2(C)C>>O=C(O)CC(=O)O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:58164,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCCC2(C)CCC(C(C)(C)O)CC12O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C[C@H]1CCC[C@@]2(C)CC[C@@H](C(C)(C)O)C[C@]12O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:58168,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2=CCCC(C)C2(C)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CCC2=CCC[C@H](C)[C@]2(C)C1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:58172,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CCCCCCCCCCCCC(O)CC(O)CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CCCCCCCCCCCCC(O)CC(O)CO.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:59224,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CCCCCCCCCCCC(=O)NCC(C)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CCCCCCCCCCCC(=O)NCC(C)O.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:59232,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2C3C1CCC1(C)CCCC(C)(CC2(C)O)C31,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>[H][C@]12CC[C@@H](C)[C@]3([H])CC[C@]4(C)CCC[C@](C)(C[C@]1(C)O)[C@@]4([H])[C@]23[H].O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:59236,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)C2=C1C=C(C)CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[H][C@@]1([C@H](C)CCC=C(C)C)CC[C@@H](C)C2=C1C=C(C)CC2.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:59904,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,[H]C(=O)CCCCCCC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H]OI(=O)=O>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:60016,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)CCC=C(C)C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2([C@@H](C)CCC=C(C)C)C[C@H]12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60020,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2(C(C)CCC=C(C)C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@]2([C@H](C)CCC=C(C)C)C[C@H]12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60024,,CC(C)=C[C@@H]1[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])C1(C)C.[H]O[H]>>Cc1nccc2c1nc1ccccc12.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60028,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC(O)(C(C)C)CC1,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>CC1=CCC(O)(C(C)C)CC1.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60424,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC=C2CCC(C(C)(C)O)CC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C[C@@H]1CCC=C2CC[C@@H](C(C)(C)O)C[C@]21C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60680,,[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C=O)CC[C@H]2C.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@@]12CCC(C)=C[C@]1([H])[C@H](C(=C)C(=O)[O-])CC[C@H]2C.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1>>[H+],current
RHEA:60684,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:60688,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C=O.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].[H][C@]12C=C(C)CC[C@@]1([H])[C@H](C)CC[C@@]2([H])[C@@H](C)C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:60692,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,[H]C(=O)/C=C/CCCCCC.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1.[H]O[H].CCCCCC/C=C/C(=O)[O-]>>NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+],current
RHEA:60696,C=C(C)C(CC=C(C)C)COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C(CO)CC=C(C)C,C=C(C)[C@@H](CC=C(C)C)COP(=O)([O-])OP(=O)([O-])[O-].[H]O[H]>>C=C(C)[C@H](CO)CC=C(C)C.O=P([O-])([O-])OP(=O)([O-])O,current
RHEA:60744,CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,C=C/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=C/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:60748,COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,C=C/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=C/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(C)C(=O)OC)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:60752,CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,CC/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>CC/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:60756,CC(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,C/C=CCC1=C(C)[C@@H](O)CC1=O.CC(C)=C[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>N/C(CN(Cc1ccccc1)c1ccccc1)=NO.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:60760,COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CCC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,CC/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>CC/C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(C)C(=O)OC)C2(C)C)CC1=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:60764,COC(=O)C(C)=CC1C(C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)([O-])[O-])C1(C)C>>CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,C/C=CCC1=C(C)[C@@H](O)CC1=O.COC(=O)/C(C)=C/[C@@H]1[C@@H](C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)([O-])[O-])C1(C)C>>C=CCC(=NO)S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCS,current
RHEA:61096,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>>Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1nc(=O)nc(=O)c1N2.O=O>>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c2cc1C.[H]O[H].[H+],current
