enzyme_id,uniprot_id,status,attempted_versions,downloaded_version,download_url,local_path,error
K2QVI8,K2QVI8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2QVI8.cif,
K2RGJ8,K2RGJ8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2RGJ8.cif,
K2RLM2,K2RLM2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2RLM2.cif,
K2RLM6,K2RLM6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2RLM6.cif,
K2RU64,K2RU64,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2RU64.cif,
K2RU68,K2RU68,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2RU68.cif,
K2SUY0,K2SUY0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K2SUY0.cif,
K4B6C9,K4B6C9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K4B6C9.cif,
K4IAL8,K4IAL8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K4IAL8.cif,
K4L9M2,K4L9M2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K4L9M2.cif,
K4LMW2,K4LMW2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K4LMW2.cif,
K7NBZ9,K7NBZ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K7NBZ9.cif,
K7WDC8,K7WDC8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K7WDC8.cif,
K7WDL7,K7WDL7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K7WDL7.cif,
K7WQ45,K7WQ45,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K7WQ45.cif,
K9Y645,K9Y645,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K9Y645.cif,
K9Y6Y9,K9Y6Y9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/K9Y6Y9.cif,
L0HAM7,L0HAM7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0HAM7.cif,
L0HB77,L0HB77,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0HB77.cif,
L0MXJ1,L0MXJ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MXJ1.cif,
L0MXJ3,L0MXJ3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MXJ3.cif,
L0MXX3,L0MXX3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MXX3.cif,
L0MYS5,L0MYS5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MYS5.cif,
L0MYS8,L0MYS8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MYS8.cif,
L0MZK0,L0MZK0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MZK0.cif,
L0MZK4,L0MZK4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0MZK4.cif,
L0N063,L0N063,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0N063.cif,
L0N065,L0N065,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/L0N065.cif,
M1UZ07,M1UZ07,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1UZ07.cif,
M1UZ09,M1UZ09,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1UZ09.cif,
M1V8J8,M1V8J8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1V8J8.cif,
M1V8K0,M1V8K0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1V8K0.cif,
M1V9Q0,M1V9Q0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1V9Q0.cif,
M1VDX3,M1VDX3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1VDX3.cif,
M1VE36,M1VE36,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1VE36.cif,
M1VJS5,M1VJS5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1VJS5.cif,
M1VNH2,M1VNH2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M1VNH2.cif,
M2SPA3,M2SPA3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2SPA3.cif,
M2T7Z1,M2T7Z1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2T7Z1.cif,
M2U578,M2U578,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2U578.cif,
M2UJ60,M2UJ60,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2UJ60.cif,
M2URK9,M2URK9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2URK9.cif,
M2V0Z8,M2V0Z8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2V0Z8.cif,
M2V8C1,M2V8C1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2V8C1.cif,
M2V933,M2V933,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M2V933.cif,
M4HXU6,M4HXU6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HXU6.cif,
M4HXW5,M4HXW5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HXW5.cif,
M4HY05,M4HY05,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HY05.cif,
M4HY08,M4HY08,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HY08.cif,
M4HYC6,M4HYC6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HYC6.cif,
M4HYC8,M4HYC8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HYC8.cif,
M4HYP3,M4HYP3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4HYP3.cif,
M4I1C6,M4I1C6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4I1C6.cif,
M4VQY9,M4VQY9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M4VQY9.cif,
M5AW86,M5AW86,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/M5AW86.cif,
N4V6D4,N4V6D4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/N4V6D4.cif,
O04408,O04408,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O04408.cif,
O13284,O13284,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O13284.cif,
O13489,O13489,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O13489.cif,
O22184,O22184,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O22184.cif,
O22340,O22340,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O22340.cif,
O23390,O23390,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O23390.cif,
O23651,O23651,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O23651.cif,
O23945,O23945,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O23945.cif,
O24474,O24474,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O24474.cif,
O24475,O24475,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O24475.cif,
O34707,O34707,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O34707.cif,
O48651,O48651,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O48651.cif,
O48666,O48666,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O48666.cif,
O48935,O48935,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O48935.cif,
O49853,O49853,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O49853.cif,
O50406,O50406,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O50406.cif,
O59947,O59947,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O59947.cif,
O64404,O64404,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O64404.cif,
O64405,O64405,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O64405.cif,
O64961,O64961,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O64961.cif,
O65323,O65323,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O65323.cif,
O65434,O65434,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O65434.cif,
O65435,O65435,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O65435.cif,
O74165,O74165,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O74165.cif,
O81086,O81086,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O81086.cif,
O81191,O81191,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O81191.cif,
O81192,O81192,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O81192.cif,
O81193,O81193,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O81193.cif,
O82139,O82139,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O82139.cif,
O82140,O82140,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O82140.cif,
O82146,O82146,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/O82146.cif,
P00183,P00183,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P00183.cif,
P0C565,P0C565,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0C565.cif,
P0C8Y0,P0C8Y0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0C8Y0.cif,
P0CJ42,P0CJ42,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CJ42.cif,
P0CJ43,P0CJ43,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CJ43.cif,
P0CU77,P0CU77,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CU77.cif,
P0CV94,P0CV94,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CV94.cif,
P0CV95,P0CV95,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CV95.cif,
P0CV96,P0CV96,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CV96.cif,
P0CV97,P0CV97,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0CV97.cif,
P0DI76,P0DI76,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DI76.cif,
P0DI77,P0DI77,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DI77.cif,
P0DL13,P0DL13,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DL13.cif,
P0DO35,P0DO35,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO35.cif,
P0DO36,P0DO36,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO36.cif,
P0DO37,P0DO37,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO37.cif,
P0DO38,P0DO38,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO38.cif,
P0DO39,P0DO39,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO39.cif,
P0DO40,P0DO40,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO40.cif,
P0DO41,P0DO41,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO41.cif,
P0DO42,P0DO42,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO42.cif,
P0DO46,P0DO46,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO46.cif,
P0DO47,P0DO47,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO47.cif,
P0DO48,P0DO48,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DO48.cif,
P0DPK6,P0DPK6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DPK6.cif,
P0DXI1,P0DXI1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DXI1.cif,
P0DXI2,P0DXI2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DXI2.cif,
P0DXW0,P0DXW0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P0DXW0.cif,
P13513,P13513,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P13513.cif,
P27679,P27679,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P27679.cif,
P29704,P29704,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P29704.cif,
P32476,P32476,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P32476.cif,
P33247,P33247,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P33247.cif,
P33990,P33990,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P33990.cif,
P36596,P36596,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P36596.cif,
P37268,P37268,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P37268.cif,
P38604,P38604,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P38604.cif,
P38605,P38605,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P38605.cif,
P40805,P40805,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P40805.cif,
P48449,P48449,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P48449.cif,
P48450,P48450,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P48450.cif,
P49350,P49350,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P49350.cif,
P53798,P53798,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P53798.cif,
P53799,P53799,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P53799.cif,
P53800,P53800,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P53800.cif,
P54924,P54924,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P54924.cif,
P55348,P55348,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P55348.cif,
P55537,P55537,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P55537.cif,
P55538,P55538,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P55538.cif,
P59287,P59287,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P59287.cif,
P59954,P59954,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P59954.cif,
P77735,P77735,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P77735.cif,
P78589,P78589,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P78589.cif,
P84466,P84466,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P84466.cif,
P85964,P85964,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P85964.cif,
P93665,P93665,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P93665.cif,
P9WEE6,P9WEE6,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
P9WEE7,P9WEE7,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
P9WEF0,P9WEF0,failed,v4:http_error=404|v3:http_error=404|v2:http_error=404,,,,v4:http_error=404; v3:http_error=404; v2:http_error=404
P9WEG1,P9WEG1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEG1.cif,
P9WEG7,P9WEG7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEG7.cif,
P9WEG8,P9WEG8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEG8.cif,
P9WEP0,P9WEP0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEP0.cif,
P9WEP1,P9WEP1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEP1.cif,
P9WEP2,P9WEP2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEP2.cif,
P9WEP3,P9WEP3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEP3.cif,
P9WEP4,P9WEP4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEP4.cif,
P9WEQ0,P9WEQ0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ0.cif,
P9WEQ1,P9WEQ1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ1.cif,
P9WEQ2,P9WEQ2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ2.cif,
P9WEQ3,P9WEQ3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ3.cif,
P9WEQ4,P9WEQ4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ4.cif,
P9WEQ5,P9WEQ5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ5.cif,
P9WEQ6,P9WEQ6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ6.cif,
P9WEQ7,P9WEQ7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ7.cif,
P9WEQ8,P9WEQ8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ8.cif,
P9WEQ9,P9WEQ9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEQ9.cif,
P9WER0,P9WER0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WER0.cif,
P9WER1,P9WER1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WER1.cif,
P9WER5,P9WER5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WER5.cif,
P9WER6,P9WER6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WER6.cif,
P9WEV2,P9WEV2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEV2.cif,
P9WEV3,P9WEV3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEV3.cif,
P9WEV6,P9WEV6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEV6.cif,
P9WEV7,P9WEV7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEV7.cif,
P9WEW0,P9WEW0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW0.cif,
P9WEW1,P9WEW1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW1.cif,
P9WEW2,P9WEW2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW2.cif,
P9WEW7,P9WEW7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW7.cif,
P9WEW8,P9WEW8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW8.cif,
P9WEW9,P9WEW9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEW9.cif,
P9WEX0,P9WEX0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX0.cif,
P9WEX1,P9WEX1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX1.cif,
P9WEX2,P9WEX2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX2.cif,
P9WEX3,P9WEX3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX3.cif,
P9WEX4,P9WEX4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX4.cif,
P9WEX5,P9WEX5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX5.cif,
P9WEX6,P9WEX6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX6.cif,
P9WEX7,P9WEX7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX7.cif,
P9WEX8,P9WEX8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX8.cif,
P9WEX9,P9WEX9,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEX9.cif,
P9WEY0,P9WEY0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY0.cif,
P9WEY1,P9WEY1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY1.cif,
P9WEY2,P9WEY2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY2.cif,
P9WEY4,P9WEY4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY4.cif,
P9WEY5,P9WEY5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY5.cif,
P9WEY6,P9WEY6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY6.cif,
P9WEY7,P9WEY7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WEY7.cif,
P9WPN2,P9WPN2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WPN2.cif,
P9WPN3,P9WPN3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/P9WPN3.cif,
Q00835,Q00835,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q00835.cif,
Q00909,Q00909,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q00909.cif,
Q00G37,Q00G37,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q00G37.cif,
Q02769,Q02769,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q02769.cif,
Q03471,Q03471,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q03471.cif,
Q04782,Q04782,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q04782.cif,
Q08IT1,Q08IT1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q08IT1.cif,
Q0C898,Q0C898,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C898.cif,
Q0C899,Q0C899,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C899.cif,
Q0C8A0,Q0C8A0,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A0.cif,
Q0C8A1,Q0C8A1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A1.cif,
Q0C8A2,Q0C8A2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A2.cif,
Q0C8A3,Q0C8A3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A3.cif,
Q0C8A4,Q0C8A4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A4.cif,
Q0C8A5,Q0C8A5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A5.cif,
Q0C8A6,Q0C8A6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A6.cif,
Q0C8A7,Q0C8A7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C8A7.cif,
Q0C9L5,Q0C9L5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0C9L5.cif,
Q0CPG8,Q0CPG8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0CPG8.cif,
Q0CRW6,Q0CRW6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0CRW6.cif,
Q0CRW7,Q0CRW7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0CRW7.cif,
Q0E088,Q0E088,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0E088.cif,
Q0JA81,Q0JA81,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0JA81.cif,
Q0JA82,Q0JA82,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0JA82.cif,
Q0JA83,Q0JA83,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0JA83.cif,
Q0JEZ8,Q0JEZ8,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0JEZ8.cif,
Q0JF02,Q0JF02,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0JF02.cif,
Q0VHD6,Q0VHD6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q0VHD6.cif,
Q10231,Q10231,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q10231.cif,
Q15FB1,Q15FB1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB1.cif,
Q15FB2,Q15FB2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB2.cif,
Q15FB3,Q15FB3,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB3.cif,
Q15FB4,Q15FB4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB4.cif,
Q15FB5,Q15FB5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB5.cif,
Q15FB6,Q15FB6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB6.cif,
Q15FB7,Q15FB7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q15FB7.cif,
Q1AHB2,Q1AHB2,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q1AHB2.cif,
Q1EG72,Q1EG72,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q1EG72.cif,
Q1G1A4,Q1G1A4,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q1G1A4.cif,
Q1XBU5,Q1XBU5,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q1XBU5.cif,
Q1ZXA1,Q1ZXA1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q1ZXA1.cif,
Q20HU6,Q20HU6,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q20HU6.cif,
Q20HU7,Q20HU7,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q20HU7.cif,
Q24FB1,Q24FB1,existing,,,,/home/runnel/igem-pocket/data/terpene_cage_screen/structures/Q24FB1.cif,
