protein_id,reaction_id,source,evidence_type
Q1CSL4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1GK84,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1GT16,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1IKI5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1IZN3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1J633,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1JGC1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1LTL1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1MN56,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1QRT1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q1RDV0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q24V91,RHEA:21256,uniprot_rhea_cached,recorded_association
Q255H3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q28UI7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2FQ54,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2G8Q3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2IMC8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2J2F6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2JLV2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2JSF1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2KBU1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2L2S7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2NH05,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2NUA9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2RXP5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2S4R9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2UCP6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2VZA8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2YPN6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q2YY90,RHEA:21256,uniprot_rhea_cached,recorded_association
Q30S82,RHEA:21256,uniprot_rhea_cached,recorded_association
Q31BS1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q31GD2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q32E25,RHEA:21256,uniprot_rhea_cached,recorded_association
Q39IG1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q39XB8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3A3D1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3AAT7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3AKJ6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3AQ41,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3AXB7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3B659,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3BUZ1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3ILA2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3IQG6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3IW89,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3JEN6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3KLZ0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3MAV9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3SK83,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3SW64,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3Z3L4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3Z992,RHEA:21256,uniprot_rhea_cached,recorded_association
Q3ZZI5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q46550,RHEA:21256,uniprot_rhea_cached,recorded_association
Q46LT7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q46Y50,RHEA:21256,uniprot_rhea_cached,recorded_association
Q482G5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q48N21,RHEA:21256,uniprot_rhea_cached,recorded_association
Q48SV4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q492S6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q49XS0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q4L6G8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q4P8F6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q4QL19,RHEA:21256,uniprot_rhea_cached,recorded_association
Q4WS76,RHEA:21256,uniprot_rhea_cached,recorded_association
Q4ZY26,RHEA:21256,uniprot_rhea_cached,recorded_association
Q57925,RHEA:21256,uniprot_rhea_cached,recorded_association
Q57R23,RHEA:21256,uniprot_rhea_cached,recorded_association
Q59178,RHEA:21256,uniprot_rhea_cached,recorded_association
Q59975,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5AME2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5E3Z0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5F889,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5FTC0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5H081,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5HFV9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5HP79,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5HUR3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5JFT3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5KXV5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5L5F4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5LHG9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5M0L5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5M551,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5N2J9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5NLJ0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5PGG5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5QZ50,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5SL36,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5WGR7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5WWS9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5X5E6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5XBK5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5XNP0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q5ZVM1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q60112,RHEA:21256,uniprot_rhea_cached,recorded_association
Q608S5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q63A07,RHEA:21256,uniprot_rhea_cached,recorded_association
Q63X54,RHEA:21256,uniprot_rhea_cached,recorded_association
Q64YD8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q65I39,RHEA:21256,uniprot_rhea_cached,recorded_association
Q65S78,RHEA:21256,uniprot_rhea_cached,recorded_association
Q66CI8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6C1X5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6CJC4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6D401,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6FIV4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6G0X3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6G545,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6GGU5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6HHF8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6L1G5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6LPE1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6LXY8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q6NDP4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q71Y92,RHEA:21256,uniprot_rhea_cached,recorded_association
Q72LH1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q72PM1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q736A7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q73UN2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q749Y6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q74ZZ1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7M8Y7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7MJ45,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7N6D5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7NLT3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7TWY4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7U7H8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7V272,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7V8F4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7VJV4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7VLN9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7VR41,RHEA:21256,uniprot_rhea_cached,recorded_association
Q7W602,RHEA:21256,uniprot_rhea_cached,recorded_association
Q81C45,RHEA:21256,uniprot_rhea_cached,recorded_association
Q81P64,RHEA:21256,uniprot_rhea_cached,recorded_association
Q822G0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q82IU1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q82TD4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q83E11,RHEA:21256,uniprot_rhea_cached,recorded_association
Q83I86,RHEA:21256,uniprot_rhea_cached,recorded_association
Q83RY8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q87BU2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q87QX9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q888I3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q88VL2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q894D2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q89WF2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8CSI1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8CWQ7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8DLY3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8DUV8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8E0U0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8E6F8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8EEH8,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8EQC1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8F6P5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8FJB6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8FRI2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8G3C4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8J294,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8KB71,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8NWN5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8P0H1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8PA95,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8PLY5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8PXI0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8RB11,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8RLV9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8THH3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8TXN4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8U0A0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8VP65,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8X071,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8XMJ2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8Y0Y6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8Y5Y0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8YEG1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q8YMB5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q92A85,RHEA:21256,uniprot_rhea_cached,recorded_association
Q92SV5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q93ED4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q96Y91,RHEA:21256,uniprot_rhea_cached,recorded_association
Q978S3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q97KM2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q980I5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q98CC1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q99Z83,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9A2H2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9CCI3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9CEU0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9HLE6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9HQC1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9JTT3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9JYU1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9K4A7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9K9D5,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9KCA6,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9L213,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9P7R0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9PB21,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9PK28,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9R4E4,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9RND7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9RVD3,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9S400,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9V1H1,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9WYI0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9X4H2,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9YEK9,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9Z470,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9Z6M0,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9ZFF7,RHEA:21256,uniprot_rhea_cached,recorded_association
Q9ZKF7,RHEA:21256,uniprot_rhea_cached,recorded_association
A1E952,RHEA:21260,uniprot_rhea_cached,recorded_association
P36088,RHEA:21260,uniprot_rhea_cached,recorded_association
P76270,RHEA:21260,uniprot_rhea_cached,recorded_association
Q3MHL9,RHEA:21260,uniprot_rhea_cached,recorded_association
Q4FZX5,RHEA:21260,uniprot_rhea_cached,recorded_association
Q52KJ8,RHEA:21260,uniprot_rhea_cached,recorded_association
Q5R869,RHEA:21260,uniprot_rhea_cached,recorded_association
Q5R930,RHEA:21260,uniprot_rhea_cached,recorded_association
Q6NW52,RHEA:21260,uniprot_rhea_cached,recorded_association
Q78J03,RHEA:21260,uniprot_rhea_cached,recorded_association
Q802G6,RHEA:21260,uniprot_rhea_cached,recorded_association
Q8BU85,RHEA:21260,uniprot_rhea_cached,recorded_association
Q8IXL7,RHEA:21260,uniprot_rhea_cached,recorded_association
Q9JLC3,RHEA:21260,uniprot_rhea_cached,recorded_association
Q9NZV6,RHEA:21260,uniprot_rhea_cached,recorded_association
Q9Y3D2,RHEA:21260,uniprot_rhea_cached,recorded_association
P0AEQ0,RHEA:21264,uniprot_rhea_cached,recorded_association
P52073,RHEA:21264,uniprot_rhea_cached,recorded_association
P52074,RHEA:21264,uniprot_rhea_cached,recorded_association
P94534,RHEA:21264,uniprot_rhea_cached,recorded_association
P94535,RHEA:21264,uniprot_rhea_cached,recorded_association
O60993,RHEA:21272,uniprot_rhea_cached,recorded_association
P0AES1,RHEA:21272,uniprot_rhea_cached,recorded_association
P90518,RHEA:21272,uniprot_rhea_cached,recorded_association
Q9GT49,RHEA:21272,uniprot_rhea_cached,recorded_association
Q4R0J7,RHEA:21276,uniprot_rhea_cached,recorded_association
A6NNS2,RHEA:21284,uniprot_rhea_cached,recorded_association
D3ZGP9,RHEA:21284,uniprot_rhea_cached,recorded_association
O14756,RHEA:21284,uniprot_rhea_cached,recorded_association
O54753,RHEA:21284,uniprot_rhea_cached,recorded_association
O75452,RHEA:21284,uniprot_rhea_cached,recorded_association
P00325,RHEA:21284,uniprot_rhea_cached,recorded_association
P08319,RHEA:21284,uniprot_rhea_cached,recorded_association
P14139,RHEA:21284,uniprot_rhea_cached,recorded_association
P40394,RHEA:21284,uniprot_rhea_cached,recorded_association
P41682,RHEA:21284,uniprot_rhea_cached,recorded_association
P50170,RHEA:21284,uniprot_rhea_cached,recorded_association
P80468,RHEA:21284,uniprot_rhea_cached,recorded_association
Q1RMJ5,RHEA:21284,uniprot_rhea_cached,recorded_association
Q3T001,RHEA:21284,uniprot_rhea_cached,recorded_association
Q58NB6,RHEA:21284,uniprot_rhea_cached,recorded_association
Q5M875,RHEA:21284,uniprot_rhea_cached,recorded_association
Q5R1W2,RHEA:21284,uniprot_rhea_cached,recorded_association
Q64437,RHEA:21284,uniprot_rhea_cached,recorded_association
Q64563,RHEA:21284,uniprot_rhea_cached,recorded_association
Q7Z5P4,RHEA:21284,uniprot_rhea_cached,recorded_association
Q8CHS7,RHEA:21284,uniprot_rhea_cached,recorded_association
Q8HYR6,RHEA:21284,uniprot_rhea_cached,recorded_association
Q8VCR2,RHEA:21284,uniprot_rhea_cached,recorded_association
Q8VD48,RHEA:21284,uniprot_rhea_cached,recorded_association
Q9BPW9,RHEA:21284,uniprot_rhea_cached,recorded_association
Q9QYY9,RHEA:21284,uniprot_rhea_cached,recorded_association
Q9R092,RHEA:21284,uniprot_rhea_cached,recorded_association
A0A0G2K344,RHEA:21292,uniprot_rhea_cached,recorded_association
O00329,RHEA:21292,uniprot_rhea_cached,recorded_association
O00443,RHEA:21292,uniprot_rhea_cached,recorded_association
O02697,RHEA:21292,uniprot_rhea_cached,recorded_association
O35904,RHEA:21292,uniprot_rhea_cached,recorded_association
P07250,RHEA:21292,uniprot_rhea_cached,recorded_association
P32871,RHEA:21292,uniprot_rhea_cached,recorded_association
P42336,RHEA:21292,uniprot_rhea_cached,recorded_association
P42337,RHEA:21292,uniprot_rhea_cached,recorded_association
P42338,RHEA:21292,uniprot_rhea_cached,recorded_association
P48736,RHEA:21292,uniprot_rhea_cached,recorded_association
Q5RAY1,RHEA:21292,uniprot_rhea_cached,recorded_association
Q61194,RHEA:21292,uniprot_rhea_cached,recorded_association
Q7TT16,RHEA:21292,uniprot_rhea_cached,recorded_association
Q8BTI9,RHEA:21292,uniprot_rhea_cached,recorded_association
Q8NFU5,RHEA:21292,uniprot_rhea_cached,recorded_association
Q99NI4,RHEA:21292,uniprot_rhea_cached,recorded_association
Q9JHG7,RHEA:21292,uniprot_rhea_cached,recorded_association
Q9Z1L0,RHEA:21292,uniprot_rhea_cached,recorded_association
O93715,RHEA:21296,uniprot_rhea_cached,recorded_association
P11886,RHEA:21296,uniprot_rhea_cached,recorded_association
P13203,RHEA:21296,uniprot_rhea_cached,recorded_association
Q53TZ2,RHEA:21296,uniprot_rhea_cached,recorded_association
P15289,RHEA:21300,uniprot_rhea_cached,recorded_association
P50428,RHEA:21300,uniprot_rhea_cached,recorded_association
Q08DD1,RHEA:21300,uniprot_rhea_cached,recorded_association
A0A125SXN3,RHEA:21308,project_catalog,project_recorded_association
A0A125SXN3,RHEA:21308,uniprot_rhea_cached,recorded_association
A4VB63,RHEA:21308,project_catalog,project_recorded_association
A8R7G3,RHEA:21308,project_catalog,project_recorded_association
E2IUB0,RHEA:21308,project_catalog,project_recorded_association
E2IUB0,RHEA:21308,uniprot_rhea_cached,recorded_association
G7K980,RHEA:21308,project_catalog,project_recorded_association
O82139,RHEA:21308,project_catalog,project_recorded_association
O82139,RHEA:21308,uniprot_rhea_cached,recorded_association
P38605,RHEA:21308,project_catalog,project_recorded_association
P38605,RHEA:21308,uniprot_rhea_cached,recorded_association
Q2WGL6,RHEA:21308,project_catalog,project_recorded_association
Q2XPU6,RHEA:21308,project_catalog,project_recorded_association
Q2XPU6,RHEA:21308,uniprot_rhea_cached,recorded_association
Q55D85,RHEA:21308,project_catalog,project_recorded_association
Q55D85,RHEA:21308,uniprot_rhea_cached,recorded_association
Q6BE25,RHEA:21308,project_catalog,project_recorded_association
Q6BE25,RHEA:21308,uniprot_rhea_cached,recorded_association
Q6QZW7,RHEA:21308,project_catalog,project_recorded_association
Q6Z2X6,RHEA:21308,project_catalog,project_recorded_association
Q6Z2X6,RHEA:21308,uniprot_rhea_cached,recorded_association
Q8VWY4,RHEA:21308,project_catalog,project_recorded_association
Q8W3Z3,RHEA:21308,project_catalog,project_recorded_association
Q8W3Z3,RHEA:21308,uniprot_rhea_cached,recorded_association
Q8W3Z4,RHEA:21308,project_catalog,project_recorded_association
Q8W3Z4,RHEA:21308,uniprot_rhea_cached,recorded_association
Q941S0,RHEA:21308,project_catalog,project_recorded_association
Q9FQM1,RHEA:21308,project_catalog,project_recorded_association
Q9SLP9,RHEA:21308,project_catalog,project_recorded_association
Q9SLP9,RHEA:21308,uniprot_rhea_cached,recorded_association
Q9SSZ2,RHEA:21308,project_catalog,project_recorded_association
Q9SXV6,RHEA:21308,project_catalog,project_recorded_association
Q9SXV6,RHEA:21308,uniprot_rhea_cached,recorded_association
O29903,RHEA:21324,uniprot_rhea_cached,recorded_association
O58810,RHEA:21324,uniprot_rhea_cached,recorded_association
P20418,RHEA:21324,uniprot_rhea_cached,recorded_association
P22076,RHEA:21324,uniprot_rhea_cached,recorded_association
P48345,RHEA:21324,uniprot_rhea_cached,recorded_association
P82385,RHEA:21324,uniprot_rhea_cached,recorded_association
Q30WF9,RHEA:21324,uniprot_rhea_cached,recorded_association
Q3A221,RHEA:21324,uniprot_rhea_cached,recorded_association
Q46495,RHEA:21324,uniprot_rhea_cached,recorded_association
Q58151,RHEA:21324,uniprot_rhea_cached,recorded_association
Q5JF09,RHEA:21324,uniprot_rhea_cached,recorded_association
Q97GB9,RHEA:21324,uniprot_rhea_cached,recorded_association
Q9V098,RHEA:21324,uniprot_rhea_cached,recorded_association
Q9WZC6,RHEA:21324,uniprot_rhea_cached,recorded_association
Q76KC2,RHEA:21336,uniprot_rhea_cached,recorded_association
Q988B7,RHEA:21336,uniprot_rhea_cached,recorded_association
Q52008,RHEA:21340,uniprot_rhea_cached,recorded_association
Q53353,RHEA:21340,uniprot_rhea_cached,recorded_association
P12884,RHEA:21348,uniprot_rhea_cached,recorded_association
P16538,RHEA:21348,uniprot_rhea_cached,recorded_association
P16539,RHEA:21348,uniprot_rhea_cached,recorded_association
P16558,RHEA:21348,uniprot_rhea_cached,recorded_association
P16559,RHEA:21348,uniprot_rhea_cached,recorded_association
P9WNW6,RHEA:21352,uniprot_rhea_cached,recorded_association
Q9KWQ5,RHEA:21352,uniprot_rhea_cached,recorded_association
A0B5N0,RHEA:21360,uniprot_rhea_cached,recorded_association
A2SS82,RHEA:21360,uniprot_rhea_cached,recorded_association
A3CVW1,RHEA:21360,uniprot_rhea_cached,recorded_association
A4G0Z4,RHEA:21360,uniprot_rhea_cached,recorded_association
A4IH61,RHEA:21360,uniprot_rhea_cached,recorded_association
A4WHY9,RHEA:21360,uniprot_rhea_cached,recorded_association
A6UQM3,RHEA:21360,uniprot_rhea_cached,recorded_association
A6UTM2,RHEA:21360,uniprot_rhea_cached,recorded_association
A6VHG6,RHEA:21360,uniprot_rhea_cached,recorded_association
A7I937,RHEA:21360,uniprot_rhea_cached,recorded_association
A8AB26,RHEA:21360,uniprot_rhea_cached,recorded_association
A8M9Z9,RHEA:21360,uniprot_rhea_cached,recorded_association
A9A983,RHEA:21360,uniprot_rhea_cached,recorded_association
B1YCL7,RHEA:21360,uniprot_rhea_cached,recorded_association
B6YX39,RHEA:21360,uniprot_rhea_cached,recorded_association
B8GDZ6,RHEA:21360,uniprot_rhea_cached,recorded_association
B9LMP6,RHEA:21360,uniprot_rhea_cached,recorded_association
C6A3E1,RHEA:21360,uniprot_rhea_cached,recorded_association
F4K687,RHEA:21360,uniprot_rhea_cached,recorded_association
O26253,RHEA:21360,uniprot_rhea_cached,recorded_association
O27969,RHEA:21360,uniprot_rhea_cached,recorded_association
O58211,RHEA:21360,uniprot_rhea_cached,recorded_association
P24518,RHEA:21360,uniprot_rhea_cached,recorded_association
P25576,RHEA:21360,uniprot_rhea_cached,recorded_association
P27278,RHEA:21360,uniprot_rhea_cached,recorded_association
P44308,RHEA:21360,uniprot_rhea_cached,recorded_association
P47981,RHEA:21360,uniprot_rhea_cached,recorded_association
P53204,RHEA:21360,uniprot_rhea_cached,recorded_association
P57084,RHEA:21360,uniprot_rhea_cached,recorded_association
P91851,RHEA:21360,uniprot_rhea_cached,recorded_association
Q06178,RHEA:21360,uniprot_rhea_cached,recorded_association
Q0DWH7,RHEA:21360,uniprot_rhea_cached,recorded_association
Q0HA29,RHEA:21360,uniprot_rhea_cached,recorded_association
Q0VC59,RHEA:21360,uniprot_rhea_cached,recorded_association
Q0VD50,RHEA:21360,uniprot_rhea_cached,recorded_association
Q2FTC2,RHEA:21360,uniprot_rhea_cached,recorded_association
Q46FV2,RHEA:21360,uniprot_rhea_cached,recorded_association
Q4JAT0,RHEA:21360,uniprot_rhea_cached,recorded_association
Q4JBW3,RHEA:21360,uniprot_rhea_cached,recorded_association
Q55928,RHEA:21360,uniprot_rhea_cached,recorded_association
Q57961,RHEA:21360,uniprot_rhea_cached,recorded_association
Q5JEF8,RHEA:21360,uniprot_rhea_cached,recorded_association
Q5RBL5,RHEA:21360,uniprot_rhea_cached,recorded_association
Q5V117,RHEA:21360,uniprot_rhea_cached,recorded_association
Q6F999,RHEA:21360,uniprot_rhea_cached,recorded_association
Q6L2T8,RHEA:21360,uniprot_rhea_cached,recorded_association
Q6LWX6,RHEA:21360,uniprot_rhea_cached,recorded_association
Q6PC93,RHEA:21360,uniprot_rhea_cached,recorded_association
Q8BNJ3,RHEA:21360,uniprot_rhea_cached,recorded_association
Q8PZ68,RHEA:21360,uniprot_rhea_cached,recorded_association
Q8TJP9,RHEA:21360,uniprot_rhea_cached,recorded_association
Q8U3K8,RHEA:21360,uniprot_rhea_cached,recorded_association
Q8ZX62,RHEA:21360,uniprot_rhea_cached,recorded_association
Q96T66,RHEA:21360,uniprot_rhea_cached,recorded_association
Q974L1,RHEA:21360,uniprot_rhea_cached,recorded_association
Q97AF1,RHEA:21360,uniprot_rhea_cached,recorded_association
Q99JR6,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9BZQ4,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9EPA7,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9HAN9,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9HK34,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9HSC4,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9P7T7,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9UT53,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9UXN8,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9UYD4,RHEA:21360,uniprot_rhea_cached,recorded_association
Q9YER8,RHEA:21360,uniprot_rhea_cached,recorded_association
P07061,RHEA:21364,uniprot_rhea_cached,recorded_association
P07062,RHEA:21364,uniprot_rhea_cached,recorded_association
D0VWQ1,RHEA:21368,uniprot_rhea_cached,recorded_association
D4GPU7,RHEA:21368,uniprot_rhea_cached,recorded_association
D8JBB7,RHEA:21368,uniprot_rhea_cached,recorded_association
O04104,RHEA:21368,uniprot_rhea_cached,recorded_association
O04420,RHEA:21368,uniprot_rhea_cached,recorded_association
O32141,RHEA:21368,uniprot_rhea_cached,recorded_association
O44111,RHEA:21368,uniprot_rhea_cached,recorded_association
