Enzyme_uniprot_ids	Enzyme_genbank_ids	Enzyme_marts_ids	Substrate_smiles	Substrate_name	Substrate_marts_id	Product_smiles	Product_name	Product_marts_id	Reaction_type	Evidence	Publication	Mechanism_marts_id	step_reaction_smiles	step_reaction_signature	step_index
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E)-GPP	marts_M00312	[CH2+]/C=C(\C)CCC=C(C)C	geranyl cation	marts_M00313	dephosphorylation	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)C	1
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	[CH2+]/C=C(\C)CCC=C(C)C	geranyl cation	marts_M00313	C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O	linaloyl diphosphate	marts_M00314	phosphorylation	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	[CH2+]/C=C(\C)CCC=C(C)C>>C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O	[CH2+]C=C(C)CCC=C(C)C>>C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O	2
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O	linaloyl diphosphate	marts_M00314	C=C[C+](C)CCC=C(C)C	linalyl cation	marts_M00315	dephosphorylation	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O>>C=C[C+](C)CCC=C(C)C	C=CC(C)(CCC=C(C)C)OP(=O)(O)OP(=O)(O)O>>C=C[C+](C)CCC=C(C)C	3
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	C=C[C+](C)CCC=C(C)C	linalyl cation	marts_M00315	CC1=CC[C@H]([C+](C)C)CC1	(R)-α-Terpinyl cation	marts_M00922	cyclization	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	C=C[C+](C)CCC=C(C)C>>CC1=CC[C@H]([C+](C)C)CC1	C=C[C+](C)CCC=C(C)C>>CC1=CCC([C+](C)C)CC1	4
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	CC1=CC[C@H]([C+](C)C)CC1	(R)-α-Terpinyl cation	marts_M00922	C[C+]1CC[C@@H]2C[C@H]1C2(C)C	pinyl cation	marts_M00631	cyclization	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	CC1=CC[C@H]([C+](C)C)CC1>>C[C+]1CC[C@@H]2C[C@H]1C2(C)C	CC1=CCC([C+](C)C)CC1>>C[C+]1CCC2CC1C2(C)C	5
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	C[C+]1CC[C@@H]2C[C@H]1C2(C)C	pinyl cation	marts_M00631	CC1(C)[CH+][C@@]2(C)CC[C@@H]1C2	unnamed_intermediate	marts_M00632	WM rearrangement	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	C[C+]1CC[C@@H]2C[C@H]1C2(C)C>>CC1(C)[CH+][C@@]2(C)CC[C@@H]1C2	C[C+]1CCC2CC1C2(C)C>>CC12[CH+]C(C)(C)C(CC1)C2	6
T1RRR9;T1RRJ4;T1RR72;Q5SBP2		marts_E00044;marts_E00046;marts_E00049;marts_E00332	CC1(C)[CH+][C@@]2(C)CC[C@@H]1C2	unnamed_intermediate	marts_M00632	CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O	(−)-endo-fenchol	marts_M00634	hydroxylation	experiment	https://doi.org/10.1016/0003-9861(89)90134-3	marts_R00045	CC1(C)[CH+][C@@]2(C)CC[C@@H]1C2>>CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O	CC12[CH+]C(C)(C)C(CC1)C2>>CC12CCC(C1)C(C)(C)C2O	7
S0EGZ9		marts_E00053	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
S0EGZ9		marts_E00053	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C=CC(C)(CC/C=C(\C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]	nerolidyl diphosphate	marts_M00029	phosphorylation	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C=CC(C)(CC/C=C(\C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>C=CC(C)(CCC=C(C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]	2
S0EGZ9		marts_E00053	C=CC(C)(CC/C=C(\C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]	nerolidyl diphosphate	marts_M00029	[CH2+]/C=C(/C)CC/C=C(\C)CCC=C(C)C	nerolidyl cation	marts_M00030	dephosphorylation	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	C=CC(C)(CC/C=C(\C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(/C)CC/C=C(\C)CCC=C(C)C	C=CC(C)(CCC=C(C)CCC=C(C)C)OP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	3
S0EGZ9		marts_E00053	[CH2+]/C=C(/C)CC/C=C(\C)CCC=C(C)C	nerolidyl cation	marts_M00030	CC(C)=CCC[C+](C)C1CC=C(C)CC1	bisabolyl cation	marts_M00031	cyclization	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	[CH2+]/C=C(/C)CC/C=C(\C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1CC=C(C)CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCC[C+](C)C1CC=C(C)CC1	4
S0EGZ9		marts_E00053	CC(C)=CCC[C+](C)C1CC=C(C)CC1	bisabolyl cation	marts_M00031	CC(C)=CCCC(C)[C+]1CC=C(C)CC1	homobisabolyl cation	marts_M00088	hydride shift	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	CC(C)=CCC[C+](C)C1CC=C(C)CC1>>CC(C)=CCCC(C)[C+]1CC=C(C)CC1	CC(C)=CCC[C+](C)C1CC=C(C)CC1>>CC(C)=CCCC(C)[C+]1CC=C(C)CC1	5
S0EGZ9		marts_E00053	CC(C)=CCCC(C)[C+]1CC=C(C)CC1	homobisabolyl cation	marts_M00088	CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2[C+](C)C	unnamed_intermediate	marts_M00251	cyclization	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	CC(C)=CCCC(C)[C+]1CC=C(C)CC1>>CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2[C+](C)C	CC(C)=CCCC(C)[C+]1CC=C(C)CC1>>CC1=CCC2(CC1)C(C)CCC2[C+](C)C	6
S0EGZ9		marts_E00053	CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2[C+](C)C	unnamed_intermediate	marts_M00251	CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2C(C)(C)O	(−)-α-acorenol	marts_M00252	hydroxylation	experiment	https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.201200695	marts_R00046	CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2[C+](C)C>>CC1=CC[C@@]2(CC1)[C@H](C)CC[C@H]2C(C)(C)O	CC1=CCC2(CC1)C(C)CCC2[C+](C)C>>CC1=CCC2(CC1)C(C)CCC2C(C)(C)O	7
S0ECT9		marts_E00054	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation	similarity	https://www.researchgate.net/publication/329785880_Recent_Developments_in_Selected_Sesquiterpenes_Molecular_Rearrangements_Biosynthesis_and_Structural_Relationship_among_Congeners	marts_R00047	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
S0ECT9		marts_E00054	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	(E,E)-humulyl cation	marts_M00035	cyclization	similarity	https://www.researchgate.net/publication/329785880_Recent_Developments_in_Selected_Sesquiterpenes_Molecular_Rearrangements_Biosynthesis_and_Structural_Relationship_among_Congeners	marts_R00047	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC(C)(C)[CH+]CCC(C)=CCC1	2
S0ECT9		marts_E00054	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1	(E,E)-humulyl cation	marts_M00035	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	cyryophyllenyl cation	marts_M00096	cyclization	similarity	https://www.researchgate.net/publication/329785880_Recent_Developments_in_Selected_Sesquiterpenes_Molecular_Rearrangements_Biosynthesis_and_Structural_Relationship_among_Congeners	marts_R00047	C/C1=C\CC(C)(C)[CH+]CC/C(C)=C/CC1>>C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	CC1=CCC(C)(C)[CH+]CCC(C)=CCC1>>CC1=CCC[C+](C)C2CC(C)(C)C2CC1	3
S0ECT9		marts_E00054	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1	cyryophyllenyl cation	marts_M00096	C[C+]1CC[C@H]2[C@H](CC2(C)C)[C@@]2(C)CC[C@@H]12	unnamed_intermediate	marts_M00244	cyclization	similarity	https://www.researchgate.net/publication/329785880_Recent_Developments_in_Selected_Sesquiterpenes_Molecular_Rearrangements_Biosynthesis_and_Structural_Relationship_among_Congeners	marts_R00047	C/C1=C\CC[C+](C)C2CC(C)(C)C2CC1>>C[C+]1CC[C@H]2[C@H](CC2(C)C)[C@@]2(C)CC[C@@H]12	CC1=CCC[C+](C)C2CC(C)(C)C2CC1>>C[C+]1CCC2C(CC2(C)C)C2(C)CCC12	4
S0ECT9		marts_E00054	C[C+]1CC[C@H]2[C@H](CC2(C)C)[C@@]2(C)CC[C@@H]12	unnamed_intermediate	marts_M00244	CC1(C)C[C@H]2[C@@H]1CC[C@](C)(O)[C@H]1CC[C@]21C	koraiol	marts_M00245	hydroxylation	similarity	https://www.researchgate.net/publication/329785880_Recent_Developments_in_Selected_Sesquiterpenes_Molecular_Rearrangements_Biosynthesis_and_Structural_Relationship_among_Congeners	marts_R00047	C[C+]1CC[C@H]2[C@H](CC2(C)C)[C@@]2(C)CC[C@@H]12>>CC1(C)C[C@H]2[C@@H]1CC[C@](C)(O)[C@H]1CC[C@]21C	C[C+]1CCC2C(CC2(C)C)C2(C)CCC12>>CC1(C)CC2C1CCC(C)(O)C1CCC21C	5
S0EA85;R9UPX6;Q9XEI0;Q9XEH9;Q9SAK2;Q9FXV8;Q84ZW8;Q673F9;Q39548;Q0JA82;O13284;G9M5S9;G9M5S6;G9M5S5;G9M5S4;G5CV50;E3WDE2;D4IIJ1;D4IIJ0;D2XEB3;D2X8Y8;D2X8G1;B9T625;A5A8G0;A0A3G1QTS7;A0A2K9RFY0;A0A1Z3GC64;A0A1Z3GBK8;A0A0U4CDK4;A0A075FBT3;A0A345ZQ30;A0A345ZQ31;	AXK78856.1;AXK78857.1;XP_010260723.1	marts_E00055;marts_E00062;marts_E00101;marts_E00102;marts_E00125;marts_E00151;marts_E00233;marts_E00317;marts_E00394;marts_E00428;marts_E00566;marts_E00664;marts_E00665;marts_E00666;marts_E00667;marts_E00683;marts_E00769;marts_E00809;marts_E00810;marts_E00813;marts_E00814;marts_E00816;marts_E00884;marts_E00965;marts_E01076;marts_E01122;marts_E01134;marts_E01135;marts_E01240;marts_E01297;marts_E01417;marts_E01418;marts_E01444	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	ent-copalyl diphosphate	marts_M00478	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/[CH2+]	ent-copalyl cation	marts_M00489	dephosphorylation		https://doi.org/10.1016/j.phytochem.2011.11.004	marts_R00048	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/[CH2+]	C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=C[CH2+]	1
S0EA85;R9UPX6;Q9XEI0;Q9XEH9;Q9SAK2;Q9FXV8;Q84ZW8;Q673F9;Q39548;Q0JA82;O13284;G9M5S9;G9M5S6;G9M5S5;G9M5S4;G5CV50;E3WDE2;D4IIJ1;D4IIJ0;D2XEB3;D2X8Y8;D2X8G1;B9T625;A5A8G0;A0A3G1QTS7;A0A2K9RFY0;A0A1Z3GC64;A0A1Z3GBK8;A0A0U4CDK4;A0A075FBT3;A0A345ZQ30;A0A345ZQ31;	AXK78856.1;AXK78857.1;XP_010260723.1	marts_E00055;marts_E00062;marts_E00101;marts_E00102;marts_E00125;marts_E00151;marts_E00233;marts_E00317;marts_E00394;marts_E00428;marts_E00566;marts_E00664;marts_E00665;marts_E00666;marts_E00667;marts_E00683;marts_E00769;marts_E00809;marts_E00810;marts_E00813;marts_E00814;marts_E00816;marts_E00884;marts_E00965;marts_E01076;marts_E01122;marts_E01134;marts_E01135;marts_E01240;marts_E01297;marts_E01417;marts_E01418;marts_E01444	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/[CH2+]	ent-copalyl cation	marts_M00489	C=C[C@@]1(C)CCC2[C+](CCC3C(C)(C)CCC[C@@]23C)C1	pimaren-8-yl cation	marts_M00317	cyclization		https://doi.org/10.1016/j.phytochem.2011.11.004	marts_R00048	C=C1CC[C@@H]2C(C)(C)CCC[C@@]2(C)[C@@H]1CC/C(C)=C/[CH2+]>>C=C[C@@]1(C)CCC2[C+](CCC3C(C)(C)CCC[C@@]23C)C1	C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=C[CH2+]>>C=CC1(C)CCC2[C+](CCC3C(C)(C)CCCC23C)C1	2
S0EA85;R9UPX6;Q9XEI0;Q9XEH9;Q9SAK2;Q9FXV8;Q84ZW8;Q673F9;Q39548;Q0JA82;O13284;G9M5S9;G9M5S6;G9M5S5;G9M5S4;G5CV50;E3WDE2;D4IIJ1;D4IIJ0;D2XEB3;D2X8Y8;D2X8G1;B9T625;A5A8G0;A0A3G1QTS7;A0A2K9RFY0;A0A1Z3GC64;A0A1Z3GBK8;A0A0U4CDK4;A0A075FBT3;A0A345ZQ30;A0A345ZQ31;	AXK78856.1;AXK78857.1;XP_010260723.1	marts_E00055;marts_E00062;marts_E00101;marts_E00102;marts_E00125;marts_E00151;marts_E00233;marts_E00317;marts_E00394;marts_E00428;marts_E00566;marts_E00664;marts_E00665;marts_E00666;marts_E00667;marts_E00683;marts_E00769;marts_E00809;marts_E00810;marts_E00813;marts_E00814;marts_E00816;marts_E00884;marts_E00965;marts_E01076;marts_E01122;marts_E01134;marts_E01135;marts_E01240;marts_E01297;marts_E01417;marts_E01418;marts_E01444	C=C[C@@]1(C)CCC2[C+](CCC3C(C)(C)CCC[C@@]23C)C1	pimaren-8-yl cation	marts_M00317	CC1(C)CCC[C@]2(C)C1CC[C@]13C[CH+][C@@](C)(CCC12)C3	beyeran-16-yl cation	marts_M00318	cyclization		https://doi.org/10.1016/j.phytochem.2011.11.004	marts_R00048	C=C[C@@]1(C)CCC2[C+](CCC3C(C)(C)CCC[C@@]23C)C1>>CC1(C)CCC[C@]2(C)C1CC[C@]13C[CH+][C@@](C)(CCC12)C3	C=CC1(C)CCC2[C+](CCC3C(C)(C)CCCC23C)C1>>CC12[CH+]CC3(CCC4C(C)(C)CCCC4(C)C3CC1)C2	3
S0EA85;R9UPX6;Q9XEI0;Q9XEH9;Q9SAK2;Q9FXV8;Q84ZW8;Q673F9;Q39548;Q0JA82;O13284;G9M5S9;G9M5S6;G9M5S5;G9M5S4;G5CV50;E3WDE2;D4IIJ1;D4IIJ0;D2XEB3;D2X8Y8;D2X8G1;B9T625;A5A8G0;A0A3G1QTS7;A0A2K9RFY0;A0A1Z3GC64;A0A1Z3GBK8;A0A0U4CDK4;A0A075FBT3;A0A345ZQ30;A0A345ZQ31;	AXK78856.1;AXK78857.1;XP_010260723.1	marts_E00055;marts_E00062;marts_E00101;marts_E00102;marts_E00125;marts_E00151;marts_E00233;marts_E00317;marts_E00394;marts_E00428;marts_E00566;marts_E00664;marts_E00665;marts_E00666;marts_E00667;marts_E00683;marts_E00769;marts_E00809;marts_E00810;marts_E00813;marts_E00814;marts_E00816;marts_E00884;marts_E00965;marts_E01076;marts_E01122;marts_E01134;marts_E01135;marts_E01240;marts_E01297;marts_E01417;marts_E01418;marts_E01444	CC1(C)CCC[C@]2(C)C1CC[C@]13C[CH+][C@@](C)(CCC12)C3	beyeran-16-yl cation	marts_M00318	C[C+]1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3	ent-kauran-16-yl cation	marts_M00472	methyl shift		https://doi.org/10.1016/j.phytochem.2011.11.004	marts_R00048	CC1(C)CCC[C@]2(C)C1CC[C@]13C[CH+][C@@](C)(CCC12)C3>>C[C+]1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3	CC12[CH+]CC3(CCC4C(C)(C)CCCC4(C)C3CC1)C2>>C[C+]1CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3	4
S0EA85;R9UPX6;Q9XEI0;Q9XEH9;Q9SAK2;Q9FXV8;Q84ZW8;Q673F9;Q39548;Q0JA82;O13284;G9M5S9;G9M5S6;G9M5S5;G9M5S4;G5CV50;E3WDE2;D4IIJ1;D4IIJ0;D2XEB3;D2X8Y8;D2X8G1;B9T625;A5A8G0;A0A3G1QTS7;A0A2K9RFY0;A0A1Z3GC64;A0A1Z3GBK8;A0A0U4CDK4;A0A075FBT3;A0A345ZQ30;A0A345ZQ31;	AXK78856.1;AXK78857.1;XP_010260723.1	marts_E00055;marts_E00062;marts_E00101;marts_E00102;marts_E00125;marts_E00151;marts_E00233;marts_E00317;marts_E00394;marts_E00428;marts_E00566;marts_E00664;marts_E00665;marts_E00666;marts_E00667;marts_E00683;marts_E00769;marts_E00809;marts_E00810;marts_E00813;marts_E00814;marts_E00816;marts_E00884;marts_E00965;marts_E01076;marts_E01122;marts_E01134;marts_E01135;marts_E01240;marts_E01297;marts_E01417;marts_E01418;marts_E01444	C[C+]1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3	ent-kauran-16-yl cation	marts_M00472	C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3	ent-kaurene	marts_M00319	deprotonation		https://doi.org/10.1016/j.phytochem.2011.11.004	marts_R00048	C[C+]1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)C2CC[C@@H]1C3>>C=C1C[C@@]23CC[C@@H]4C(C)(C)CCC[C@@]4(C)[C@@H]2CC[C@@H]1C3	C[C+]1CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3>>C=C1CC23CCC4C(C)(C)CCCC4(C)C2CCC1C3	5
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	cyclization		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C>>C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	[CH2+]C=C(C)CCC=C(C)CCC=C(C)C>>CC1=CCC([C+](C)C)CCC(C)=CCC1	2
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1	(E,E)-germacradienyl cation	marts_M00005	C=C(C)C1C/C=C(\C)CC/C=C(\C)CC1	germacrene A	marts_M00040	deprotonation		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C/C1=C\CC([C+](C)C)CC/C(C)=C/CC1>>C=C(C)C1C/C=C(\C)CC/C=C(\C)CC1	CC1=CCC([C+](C)C)CCC(C)=CCC1>>C=C(C)C1CC=C(C)CCC=C(C)CC1	3
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C=C(C)C1C/C=C(\C)CC/C=C(\C)CC1	germacrene A	marts_M00040	C=C(C)C1C/C=C(\C)CCC[C+](C)CC1	protonated germacrene A	marts_M00146	protonation		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C=C(C)C1C/C=C(\C)CC/C=C(\C)CC1>>C=C(C)C1C/C=C(\C)CCC[C+](C)CC1	C=C(C)C1CC=C(C)CCC=C(C)CC1>>C=C(C)C1CC=C(C)CCC[C+](C)CC1	4
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C=C(C)C1C/C=C(\C)CCC[C+](C)CC1	protonated germacrene A	marts_M00146	C=C(C)[C@H]1CC[C@]2(C)CCC[C+](C)[C@H]2C1	unnamed_intermediate	marts_M00122	cyclization		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C=C(C)C1C/C=C(\C)CCC[C+](C)CC1>>C=C(C)[C@H]1CC[C@]2(C)CCC[C+](C)[C@H]2C1	C=C(C)C1CC=C(C)CCC[C+](C)CC1>>C=C(C)C1CCC2(C)CCC[C+](C)C2C1	5
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C=C(C)[C@H]1CC[C@]2(C)CCC[C+](C)[C@H]2C1	unnamed_intermediate	marts_M00122	C=C(C)[C@H]1CC[C@]2(C)CCC[C@@H](C)[C+]2C1	unnamed_intermediate	marts_M00123	hydride shift		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C=C(C)[C@H]1CC[C@]2(C)CCC[C+](C)[C@H]2C1>>C=C(C)[C@H]1CC[C@]2(C)CCC[C@@H](C)[C+]2C1	C=C(C)C1CCC2(C)CCC[C+](C)C2C1>>C=C(C)C1CCC2(C)CCCC(C)[C+]2C1	6
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C=C(C)[C@H]1CC[C@]2(C)CCC[C@@H](C)[C+]2C1	unnamed_intermediate	marts_M00123	C=C(C)[C@H]1CC[C+]2CCC[C@@H](C)[C@]2(C)C1	unnamed_intermediate	marts_M00124	methyl shift		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C=C(C)[C@H]1CC[C@]2(C)CCC[C@@H](C)[C+]2C1>>C=C(C)[C@H]1CC[C+]2CCC[C@@H](C)[C@]2(C)C1	C=C(C)C1CCC2(C)CCCC(C)[C+]2C1>>C=C(C)C1CC[C+]2CCCC(C)C2(C)C1	7
S0DX56;A9FZ87	MZ367365.1	marts_E00057;marts_E00942;marts_E01331	C=C(C)[C@H]1CC[C+]2CCC[C@@H](C)[C@]2(C)C1	unnamed_intermediate	marts_M00124	C=C(C)[C@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1	(+)-eremophilene	marts_M00125	deprotonation		https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201603782	marts_R00049	C=C(C)[C@H]1CC[C+]2CCC[C@@H](C)[C@]2(C)C1>>C=C(C)[C@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1	C=C(C)C1CC[C+]2CCCC(C)C2(C)C1>>C=C(C)C1CCC2=CCCC(C)C2(C)C1	8
;Q84ZW8;O06728;A0A2U8JPY1	7S5L_A;AWK77755.1;MG921605.1;XNX58198.1	marts_E00058;marts_E00233;marts_E00569;marts_E00745;marts_E00746;marts_E00793;marts_E00881;marts_E01377;marts_E01398;marts_E01442	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]	(2E,6E)-FPP	marts_M00002	[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	(E,E)-farnesyl cation	marts_M00006	dephosphorylation	trivial		marts_R00050	CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]/C=C(\C)CC/C=C(\C)CCC=C(C)C	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>[CH2+]C=C(C)CCC=C(C)CCC=C(C)C	1
