reaction_id,reaction_signature,reaction_smiles,reaction_seen,cluster_id
MARTS_RXN_82dc7487f6ef8ea3,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)C2C=C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC(C)(C)C2C=C(C)CCC12,True,C15_FPP_like::MARTS_RXN_7e7a4dec11c772f2
MARTS_RXN_2642b09ac3c03635,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC1(C)C1(C)CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC[C@]1(C)[C@]1(C)CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_1e265ed0245aab34
MARTS_RXN_38d26f0aa1b1f071,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)C3CCC12CC3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)C3CCC12CC3(C)C,False,C15_FPP_like::MARTS_RXN_38d26f0aa1b1f071
MARTS_RXN_577afee79e2cab7f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(=C(C)C)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC[C@]2(C)CCC(=C(C)C)C[C@@H]12,True,C15_FPP_like::MARTS_RXN_577afee79e2cab7f
MARTS_RXN_e97dbd3ee1e19b8f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)(C)O)CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)C[C@@H]12,True,C15_FPP_like::MARTS_RXN_577afee79e2cab7f
MARTS_RXN_0f70e41209369141,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)C)=CC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)C)=CC12,True,C15_FPP_like::MARTS_RXN_0f70e41209369141
MARTS_RXN_c16bf87bd5f1509c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)CCC(C(C)C)C(O)C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC[C@@]2(C)CC[C@@H](C(C)C)[C@H](O)[C@@H]12,True,C15_FPP_like::MARTS_RXN_c16bf87bd5f1509c
MARTS_RXN_91d7d339e1488bd0,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(=C)CC/C=C(\C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_8f56554fbb1e0d18,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_a0be9c90f829e36d,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC(C)=CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C/C(C)=C\C/C=C(\C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_e5945b3aed7e026a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(=C)C)CC1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)C,True,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd
MARTS_RXN_2e27139e482a6dfd,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@]1(C)CC[C@@H](C(C)(C)O)C[C@H]1C(=C)C,False,C15_FPP_like::MARTS_RXN_2e27139e482a6dfd
MARTS_RXN_529b3e1ea6d5d85a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)C)=CC1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@@]1(C)CCC(C(C)C)=C[C@@H]1C(=C)C,False,C15_FPP_like::MARTS_RXN_529b3e1ea6d5d85a
MARTS_RXN_07865104318f5787,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)C)C(O)C1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)C)C(O)C1C(=C)C,False,C15_FPP_like::MARTS_RXN_07865104318f5787
MARTS_RXN_d4f733465fb3692b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC2C(C1C(=C)C)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@]1(C)CC[C@@H]2[C@H]([C@@H]1C(=C)C)C2(C)C,False,C15_FPP_like::MARTS_RXN_07865104318f5787
MARTS_RXN_c10979d29e2cb6a7,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC1CCC(C)C2CCC(C)=C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=C[C@@H]1CC[C@@H](C)[C@H]2CCC(C)=C12,True,C15_FPP_like::MARTS_RXN_c10979d29e2cb6a7
MARTS_RXN_9063c0c9ffabebd5,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC=C(C)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CC/C=C(/C)C1CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5
MARTS_RXN_784e9972f718f138,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)(O)C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)(O)C1CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_2f66322fcd3079e5
MARTS_RXN_6d4b93a57332c8e7,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=C1CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1\CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_6d4b93a57332c8e7
MARTS_RXN_8d049834636c4bf1,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CC1C(CO)C1(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](CO)[C@@]1(C)CC/C=C(\C)CCC=C(C)C,False,C15_FPP_like::MARTS_RXN_8d049834636c4bf1
MARTS_RXN_df155569071abbaf,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CC1C(COP(=O)([O-])OP(=O)([O-])[O-])C1(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/[C@H]1[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@]1(C)CC/C=C(\C)CCC=C(C)C,True,C15_FPP_like::MARTS_RXN_8d049834636c4bf1
MARTS_RXN_c38237fa511c255a,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CC=CC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C\C=C(/C)CC/C=C(\C)CCC=C(C)C,False,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_c30abce3ed2d10fa,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-],CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],True,C15_FPP_like::MARTS_RXN_8d049834636c4bf1
MARTS_RXN_68d7c7a6b97fc6da,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,False,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_f7bbe0adf8b8ddb5,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCO,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/CO,True,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_4e8885af0277ca69,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)CCC=C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C/CC/C(C)=C/COC/C=C(\C)CC/C=C(\C)CCC=C(C)C,False,C15_FPP_like::MARTS_RXN_4e8885af0277ca69
MARTS_RXN_e51c77fbe5d6e84c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C12CC=C(C)C1C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)[C@@]12CC=C(C)[C@@H]1C2,True,C15_FPP_like::MARTS_RXN_d285caca89e1ff23
MARTS_RXN_01511fe455cdde25,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1=CC=C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)C1=CC=C(C)CC1,True,C15_FPP_like::MARTS_RXN_01511fe455cdde25
MARTS_RXN_cffca17c4e58c2b9,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1=CCC(C)=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@H](C)C1=CCC(C)=CC1,False,C15_FPP_like::MARTS_RXN_01511fe455cdde25
MARTS_RXN_4ea065b2a78469c4,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1C=CC(C)=CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@H](C)[C@@H]1C=CC(C)=CC1,True,C15_FPP_like::MARTS_RXN_4ea065b2a78469c4
MARTS_RXN_ba7b0f03f6da410b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)=CC1O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)C1CCC(C)=CC1O,True,C15_FPP_like::MARTS_RXN_ba7b0f03f6da410b
MARTS_RXN_6bd0977b42d0b28e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)c1ccc(C)cc1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)c1ccc(C)cc1,False,C15_FPP_like::MARTS_RXN_6bd0977b42d0b28e
MARTS_RXN_96dd0e42f0581580,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2CC3C(C2)C31C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@]1(C)[C@H]2C[C@@H]3[C@@H](C2)[C@@]31C,True,C15_FPP_like::MARTS_RXN_96dd0e42f0581580
MARTS_RXN_f0b6b1822fec7bbf,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2CC=C(C)C1C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2CC=C(C)C1C2,True,C15_FPP_like::MARTS_RXN_67805eaea5cd75f4
MARTS_RXN_c47716e3c171dcec,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1=CC2=C(CCC2C)C(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1=CC2=C(CC[C@@H]2C)[C@@H](C)CC1,False,C15_FPP_like::MARTS_RXN_747e481950538f21
MARTS_RXN_4961eab77935b533,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC(C)C23CCC(C)(O)C2C13,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@H](C)[C@]23CC[C@](C)(O)[C@H]2[C@H]13,True,C15_FPP_like::MARTS_RXN_4961eab77935b533
MARTS_RXN_42bfdab7b6fdc232,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)C3CC4C(C13)C42C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CCC2(C)C3CC4C(C31)C42C,False,C15_FPP_like::MARTS_RXN_42bfdab7b6fdc232
MARTS_RXN_33427cd75be07ac8,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1OC2(C)CCC3C(C)CCC31C2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1O[C@]2(C)CC[C@@H]3[C@@H](C)CC[C@@]31C2,True,C15_FPP_like::MARTS_RXN_33427cd75be07ac8
MARTS_RXN_404fc9ed6f1950fa,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(CO)=C1CC(C)(C)CC2C(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(CO)=C1/CC(C)(C)C[C@@H]2[C@@H]1CC[C@@H]2C,True,C15_FPP_like::MARTS_RXN_404fc9ed6f1950fa
MARTS_RXN_b1f6de0feffa6a5e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)C2CCC3(C)CCCC3(C)C(O)C21,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)[C@@H]2[C@H]1CC[C@]1(C)CCC[C@]1(C)[C@H]2O,False,C15_FPP_like::MARTS_RXN_458f0538d21fa0df
MARTS_RXN_d976b8fff242e480,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CC2C1CCC(C)(O)C1CCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)C[C@H]2[C@@H]1CC[C@](C)(O)[C@H]1CC[C@]21C,True,C15_FPP_like::MARTS_RXN_d976b8fff242e480
MARTS_RXN_308ae5d61a8d303e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CCCC2(C)C3CC4C(C31)C42C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CCC[C@@]2(C)[C@H]3CC4C([C@@H]31)C42C,False,C15_FPP_like::MARTS_RXN_308ae5d61a8d303e
MARTS_RXN_458f0538d21fa0df,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CCCC2(C)C3CCC2(C)C(O)C31,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)CCCC2(C)C3CCC2(C)[C@@H](O)C31,True,C15_FPP_like::MARTS_RXN_458f0538d21fa0df
MARTS_RXN_63e6da6592215ec8,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC12CCCC(O)(C1)C1CC(C)(C)C1CC2,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1(C)C[C@@H]2[C@@H]1CC[C@@]1(C)CCC[C@]2(O)C1,False,C15_FPP_like::MARTS_RXN_63e6da6592215ec8
MARTS_RXN_511719bb8614820e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C(CC1)C(C)CCC1C2C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2[C@H](CC1)[C@H](C)CC[C@@H]1[C@H]2C1(C)C,True,C15_FPP_like::MARTS_RXN_511719bb8614820e
MARTS_RXN_f1b5e1eb6087705f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C(C(C)C)CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C(C(C)C)CCC(C)C2CC1,True,C15_FPP_like::MARTS_RXN_747e481950538f21
MARTS_RXN_951f2d0a07d7f072,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C(C(C)C)CCC2(C)CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C=C(C(C)C)CC[C@@]2(C)CCC1,True,C15_FPP_like::MARTS_RXN_951f2d0a07d7f072
MARTS_RXN_f6678ba7c00ddd11,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C[C@H](C(C)(C)O)CC[C@]2(C)CCC1,True,C15_FPP_like::MARTS_RXN_f6678ba7c00ddd11
MARTS_RXN_a835c7512bd8dffd,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C)(C)C3CCC(C)C23CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C)(C)[C@@H]3CC[C@@H](C)[C@]23CC1,False,C15_FPP_like::MARTS_RXN_a835c7512bd8dffd
MARTS_RXN_c0d41a7707a36816,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C)(C)CC2C(C)CCC1CO,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC(C)(C)C[C@@H]2[C@H](C)CC[C@H]1CO,False,C15_FPP_like::MARTS_RXN_c0d41a7707a36816
MARTS_RXN_908734b433c369e2,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3CCC(C)C2(CC1)C3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C[C@H]3CC[C@@H](C)[C@]2(CC1)C3(C)C,False,C15_FPP_like::MARTS_RXN_908734b433c369e2
MARTS_RXN_410c0512e374e696,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C23CCC(C3)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC[C@H](C)[C@]23CC[C@@H](C3)C1(C)C,True,C15_FPP_like::MARTS_RXN_410c0512e374e696
MARTS_RXN_42004072f4db1451,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C2C2C(CC1)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC[C@@H](C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C,True,C15_FPP_like::MARTS_RXN_42004072f4db1451
MARTS_RXN_4581d9186380d33c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C2CC(C)(C)CC(O)C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C2\CC[C@@H](C)[C@@H]2CC(C)(C)C[C@@H](O)C1,True,C15_FPP_like::MARTS_RXN_4581d9186380d33c
MARTS_RXN_bca813a0b5f35b09,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC2(C)C2CC(C)(C)CC2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC[C@]2(C)[C@H]2CC(C)(C)C[C@H]2C1,True,C15_FPP_like::MARTS_RXN_bca813a0b5f35b09
MARTS_RXN_bfae5825c0b4a71c,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC(O)C(C(C)C)CCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C\[C@H](O)[C@@H](C(C)C)CC/C(C)=C/CC1,True,C15_FPP_like::MARTS_RXN_bfae5825c0b4a71c
MARTS_RXN_7844025b037230bb,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2(C(C)C)CCC(C)C(CC1)C2O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@]2(C(C)C)CC[C@@H](C)[C@H](CC1)[C@H]2O,False,C15_FPP_like::MARTS_RXN_7844025b037230bb
MARTS_RXN_b7bd3b75310cb60f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2(C)CCCC23C(C)CCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@]2(C)CCC[C@@]23[C@H](C)CC[C@@]13C,True,C15_FPP_like::MARTS_RXN_b7bd3b75310cb60f
MARTS_RXN_6290a24f780c8fab,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC23CCCC(C)C2(C)CC1CC3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@]23CCC[C@@H](C)[C@]2(C)C[C@@H]1CC3,False,C15_FPP_like::MARTS_RXN_6290a24f780c8fab
MARTS_RXN_747e481950538f21,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2=C(C(C)C)CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2=C(C(C)C)CC[C@@H](C)[C@@H]2CC1,False,C15_FPP_like::MARTS_RXN_747e481950538f21
MARTS_RXN_0d75732112ff40fa,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2=C(CC1)C(C)CCC2C(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2=C(CC1)[C@@H](C)CC[C@@H]2C(C)C,False,C15_FPP_like::MARTS_RXN_0d75732112ff40fa
MARTS_RXN_c1dd43a147d429c7,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC2C(=C(C)CCC2C(C)C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1,True,C15_FPP_like::MARTS_RXN_c1dd43a147d429c7
